--- Parsing VGM: console_player/cache/25_Fanfare.vgm.opm.vgm ---
VGM Version: 0x171
Data Start Offset: 0x100

Offset(h) | Command
00002CA1  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002CA4  | 75: WAIT n+1 (val: 6)
00002CA5  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002CA8  | 54: YM2151 (reg: 0x76, val: 0x2A)
00002CAB  | 71: WAIT n+1 (val: 2)
00002CAC  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002CAF  | 54: YM2151 (reg: 0x74, val: 0x2A)
00002CB2  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002CB5  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002CB8  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002CBB  | 54: YM2151 (reg: 0x76, val: 0x2A)
00002CBE  | 61: WAIT (val: 568)
00002CC1  | 54: YM2151 (reg: 0x2C, val: 0x6C)
00002CC4  | 54: YM2151 (reg: 0x34, val: 0xAC)
00002CC7  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002CCA  | 54: YM2151 (reg: 0x74, val: 0x2A)
00002CCD  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002CD0  | 54: YM2151 (reg: 0x74, val: 0x2A)
00002CD3  | 72: WAIT n+1 (val: 3)
00002CD4  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002CD7  | 54: YM2151 (reg: 0x74, val: 0x2A)
00002CDA  | 74: WAIT n+1 (val: 5)
00002CDB  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002CDE  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002CE1  | 74: WAIT n+1 (val: 5)
00002CE2  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002CE5  | 54: YM2151 (reg: 0x76, val: 0x2A)
00002CE8  | 70: WAIT n+1 (val: 1)
00002CE9  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002CEC  | 54: YM2151 (reg: 0x74, val: 0x2A)
00002CEF  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002CF2  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002CF5  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002CF8  | 54: YM2151 (reg: 0x76, val: 0x2A)
00002CFB  | 61: WAIT (val: 571)
00002CFE  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D01  | 54: YM2151 (reg: 0x74, val: 0x2A)
00002D04  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D07  | 54: YM2151 (reg: 0x74, val: 0x2A)
00002D0A  | 72: WAIT n+1 (val: 3)
00002D0B  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D0E  | 54: YM2151 (reg: 0x74, val: 0x2A)
00002D11  | 74: WAIT n+1 (val: 5)
00002D12  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002D15  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002D18  | 74: WAIT n+1 (val: 5)
00002D19  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002D1C  | 54: YM2151 (reg: 0x76, val: 0x2A)
00002D1F  | 72: WAIT n+1 (val: 3)
00002D20  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D23  | 54: YM2151 (reg: 0x74, val: 0x2A)
00002D26  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002D29  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002D2C  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002D2F  | 54: YM2151 (reg: 0x76, val: 0x2A)
00002D32  | 61: WAIT (val: 568)
00002D35  | 54: YM2151 (reg: 0x2C, val: 0x6C)
00002D38  | 54: YM2151 (reg: 0x34, val: 0x74)
00002D3B  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D3E  | 54: YM2151 (reg: 0x74, val: 0x2A)
00002D41  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D44  | 54: YM2151 (reg: 0x74, val: 0x2A)
00002D47  | 72: WAIT n+1 (val: 3)
00002D48  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D4B  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002D4E  | 74: WAIT n+1 (val: 5)
00002D4F  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002D52  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002D55  | 74: WAIT n+1 (val: 5)
00002D56  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002D59  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002D5C  | 70: WAIT n+1 (val: 1)
00002D5D  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D60  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002D63  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002D66  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002D69  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002D6C  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002D6F  | 61: WAIT (val: 570)
00002D72  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D75  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002D78  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D7B  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002D7E  | 72: WAIT n+1 (val: 3)
00002D7F  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D82  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002D85  | 75: WAIT n+1 (val: 6)
00002D86  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002D89  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002D8C  | 74: WAIT n+1 (val: 5)
00002D8D  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002D90  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002D93  | 72: WAIT n+1 (val: 3)
00002D94  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002D97  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002D9A  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002D9D  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002DA0  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002DA3  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002DA6  | 61: WAIT (val: 568)
00002DA9  | 54: YM2151 (reg: 0x2C, val: 0x6C)
00002DAC  | 54: YM2151 (reg: 0x34, val: 0x3C)
00002DAF  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002DB2  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002DB5  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002DB8  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002DBB  | 71: WAIT n+1 (val: 2)
00002DBC  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002DBF  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002DC2  | 74: WAIT n+1 (val: 5)
00002DC3  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002DC6  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002DC9  | 74: WAIT n+1 (val: 5)
00002DCA  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002DCD  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002DD0  | 71: WAIT n+1 (val: 2)
00002DD1  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002DD4  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002DD7  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002DDA  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002DDD  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002DE0  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002DE3  | 61: WAIT (val: 570)
00002DE6  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002DE9  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002DEC  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002DEF  | 54: YM2151 (reg: 0x74, val: 0x2E)
00002DF2  | 72: WAIT n+1 (val: 3)
00002DF3  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002DF6  | 54: YM2151 (reg: 0x74, val: 0x34)
00002DF9  | 74: WAIT n+1 (val: 5)
00002DFA  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002DFD  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002E00  | 75: WAIT n+1 (val: 6)
00002E01  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002E04  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002E07  | 71: WAIT n+1 (val: 2)
00002E08  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002E0B  | 54: YM2151 (reg: 0x74, val: 0x34)
00002E0E  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002E11  | 54: YM2151 (reg: 0x75, val: 0x2A)
00002E14  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002E17  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002E1A  | 61: WAIT (val: 568)
00002E1D  | 54: YM2151 (reg: 0x2C, val: 0x6C)
00002E20  | 54: YM2151 (reg: 0x34, val: 0x74)
00002E23  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002E26  | 54: YM2151 (reg: 0x74, val: 0x34)
00002E29  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002E2C  | 54: YM2151 (reg: 0x74, val: 0x34)
00002E2F  | 72: WAIT n+1 (val: 3)
00002E30  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002E33  | 54: YM2151 (reg: 0x74, val: 0x34)
00002E36  | 74: WAIT n+1 (val: 5)
00002E37  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002E3A  | 54: YM2151 (reg: 0x75, val: 0x2E)
00002E3D  | 74: WAIT n+1 (val: 5)
00002E3E  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002E41  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002E44  | 70: WAIT n+1 (val: 1)
00002E45  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002E48  | 54: YM2151 (reg: 0x74, val: 0x34)
00002E4B  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002E4E  | 54: YM2151 (reg: 0x75, val: 0x2E)
00002E51  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002E54  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002E57  | 61: WAIT (val: 571)
00002E5A  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002E5D  | 54: YM2151 (reg: 0x74, val: 0x34)
00002E60  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002E63  | 54: YM2151 (reg: 0x74, val: 0x34)
00002E66  | 72: WAIT n+1 (val: 3)
00002E67  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002E6A  | 54: YM2151 (reg: 0x74, val: 0x34)
00002E6D  | 74: WAIT n+1 (val: 5)
00002E6E  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002E71  | 54: YM2151 (reg: 0x75, val: 0x2E)
00002E74  | 74: WAIT n+1 (val: 5)
00002E75  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002E78  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002E7B  | 72: WAIT n+1 (val: 3)
00002E7C  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002E7F  | 54: YM2151 (reg: 0x74, val: 0x34)
00002E82  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002E85  | 54: YM2151 (reg: 0x75, val: 0x2E)
00002E88  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002E8B  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002E8E  | 61: WAIT (val: 568)
00002E91  | 54: YM2151 (reg: 0x2C, val: 0x6C)
00002E94  | 54: YM2151 (reg: 0x34, val: 0xAC)
00002E97  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002E9A  | 54: YM2151 (reg: 0x74, val: 0x34)
00002E9D  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002EA0  | 54: YM2151 (reg: 0x74, val: 0x34)
00002EA3  | 72: WAIT n+1 (val: 3)
00002EA4  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002EA7  | 54: YM2151 (reg: 0x74, val: 0x34)
00002EAA  | 74: WAIT n+1 (val: 5)
00002EAB  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002EAE  | 54: YM2151 (reg: 0x75, val: 0x2E)
00002EB1  | 73: WAIT n+1 (val: 4)
00002EB2  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002EB5  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002EB8  | 71: WAIT n+1 (val: 2)
00002EB9  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002EBC  | 54: YM2151 (reg: 0x74, val: 0x34)
00002EBF  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002EC2  | 54: YM2151 (reg: 0x75, val: 0x2E)
00002EC5  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002EC8  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002ECB  | 61: WAIT (val: 570)
00002ECE  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002ED1  | 54: YM2151 (reg: 0x74, val: 0x34)
00002ED4  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002ED7  | 54: YM2151 (reg: 0x74, val: 0x34)
00002EDA  | 72: WAIT n+1 (val: 3)
00002EDB  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002EDE  | 54: YM2151 (reg: 0x74, val: 0x34)
00002EE1  | 74: WAIT n+1 (val: 5)
00002EE2  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002EE5  | 54: YM2151 (reg: 0x75, val: 0x2E)
00002EE8  | 75: WAIT n+1 (val: 6)
00002EE9  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002EEC  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002EEF  | 71: WAIT n+1 (val: 2)
00002EF0  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002EF3  | 54: YM2151 (reg: 0x74, val: 0x34)
00002EF6  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002EF9  | 54: YM2151 (reg: 0x75, val: 0x2E)
00002EFC  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002EFF  | 54: YM2151 (reg: 0x76, val: 0x2E)
00002F02  | 61: WAIT (val: 568)
00002F05  | 54: YM2151 (reg: 0x2C, val: 0x6C)
00002F08  | 54: YM2151 (reg: 0x34, val: 0x74)
00002F0B  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002F0E  | 54: YM2151 (reg: 0x74, val: 0x34)
00002F11  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002F14  | 54: YM2151 (reg: 0x74, val: 0x34)
00002F17  | 72: WAIT n+1 (val: 3)
00002F18  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002F1B  | 54: YM2151 (reg: 0x74, val: 0x34)
00002F1E  | 74: WAIT n+1 (val: 5)
00002F1F  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002F22  | 54: YM2151 (reg: 0x75, val: 0x34)
00002F25  | 74: WAIT n+1 (val: 5)
00002F26  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002F29  | 54: YM2151 (reg: 0x76, val: 0x34)
00002F2C  | 71: WAIT n+1 (val: 2)
00002F2D  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002F30  | 54: YM2151 (reg: 0x74, val: 0x34)
00002F33  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002F36  | 54: YM2151 (reg: 0x75, val: 0x34)
00002F39  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002F3C  | 54: YM2151 (reg: 0x76, val: 0x34)
00002F3F  | 61: WAIT (val: 570)
00002F42  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002F45  | 54: YM2151 (reg: 0x74, val: 0x34)
00002F48  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002F4B  | 54: YM2151 (reg: 0x74, val: 0x34)
00002F4E  | 72: WAIT n+1 (val: 3)
00002F4F  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002F52  | 54: YM2151 (reg: 0x74, val: 0x34)
00002F55  | 74: WAIT n+1 (val: 5)
00002F56  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002F59  | 54: YM2151 (reg: 0x75, val: 0x34)
00002F5C  | 75: WAIT n+1 (val: 6)
00002F5D  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002F60  | 54: YM2151 (reg: 0x76, val: 0x34)
00002F63  | 71: WAIT n+1 (val: 2)
00002F64  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002F67  | 54: YM2151 (reg: 0x74, val: 0x34)
00002F6A  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002F6D  | 54: YM2151 (reg: 0x75, val: 0x34)
00002F70  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002F73  | 54: YM2151 (reg: 0x76, val: 0x34)
00002F76  | 61: WAIT (val: 568)
00002F79  | 54: YM2151 (reg: 0x2C, val: 0x6C)
00002F7C  | 54: YM2151 (reg: 0x34, val: 0x3C)
00002F7F  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002F82  | 54: YM2151 (reg: 0x74, val: 0x34)
00002F85  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002F88  | 54: YM2151 (reg: 0x74, val: 0x34)
00002F8B  | 72: WAIT n+1 (val: 3)
00002F8C  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002F8F  | 54: YM2151 (reg: 0x74, val: 0x38)
00002F92  | 74: WAIT n+1 (val: 5)
00002F93  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002F96  | 54: YM2151 (reg: 0x75, val: 0x34)
00002F99  | 74: WAIT n+1 (val: 5)
00002F9A  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002F9D  | 54: YM2151 (reg: 0x76, val: 0x34)
00002FA0  | 70: WAIT n+1 (val: 1)
00002FA1  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002FA4  | 54: YM2151 (reg: 0x74, val: 0x38)
00002FA7  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002FAA  | 54: YM2151 (reg: 0x75, val: 0x34)
00002FAD  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002FB0  | 54: YM2151 (reg: 0x76, val: 0x34)
00002FB3  | 61: WAIT (val: 570)
00002FB6  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002FB9  | 54: YM2151 (reg: 0x74, val: 0x38)
00002FBC  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002FBF  | 54: YM2151 (reg: 0x74, val: 0x38)
00002FC2  | 72: WAIT n+1 (val: 3)
00002FC3  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002FC6  | 54: YM2151 (reg: 0x74, val: 0x38)
00002FC9  | 75: WAIT n+1 (val: 6)
00002FCA  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002FCD  | 54: YM2151 (reg: 0x75, val: 0x34)
00002FD0  | 75: WAIT n+1 (val: 6)
00002FD1  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002FD4  | 54: YM2151 (reg: 0x76, val: 0x34)
00002FD7  | 71: WAIT n+1 (val: 2)
00002FD8  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002FDB  | 54: YM2151 (reg: 0x74, val: 0x38)
00002FDE  | 54: YM2151 (reg: 0x25, val: 0xFC)
00002FE1  | 54: YM2151 (reg: 0x75, val: 0x34)
00002FE4  | 54: YM2151 (reg: 0x26, val: 0xFC)
00002FE7  | 54: YM2151 (reg: 0x76, val: 0x34)
00002FEA  | 61: WAIT (val: 568)
00002FED  | 54: YM2151 (reg: 0x2C, val: 0x6C)
00002FF0  | 54: YM2151 (reg: 0x34, val: 0x74)
00002FF3  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002FF6  | 54: YM2151 (reg: 0x74, val: 0x38)
00002FF9  | 54: YM2151 (reg: 0x24, val: 0xFC)
00002FFC  | 54: YM2151 (reg: 0x74, val: 0x38)
00002FFF  | 72: WAIT n+1 (val: 3)
00003000  | 54: YM2151 (reg: 0x24, val: 0xFC)
00003003  | 54: YM2151 (reg: 0x74, val: 0x38)
00003006  | 74: WAIT n+1 (val: 5)
00003007  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000300A  | 54: YM2151 (reg: 0x75, val: 0x34)
0000300D  | 73: WAIT n+1 (val: 4)
0000300E  | 54: YM2151 (reg: 0x26, val: 0xFC)
00003011  | 54: YM2151 (reg: 0x76, val: 0x38)
00003014  | 71: WAIT n+1 (val: 2)
00003015  | 54: YM2151 (reg: 0x24, val: 0xFC)
00003018  | 54: YM2151 (reg: 0x74, val: 0x38)
0000301B  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000301E  | 54: YM2151 (reg: 0x75, val: 0x34)
00003021  | 54: YM2151 (reg: 0x26, val: 0xFC)
00003024  | 54: YM2151 (reg: 0x76, val: 0x38)
00003027  | 61: WAIT (val: 570)
0000302A  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000302D  | 54: YM2151 (reg: 0x74, val: 0x38)
00003030  | 54: YM2151 (reg: 0x24, val: 0xFC)
00003033  | 54: YM2151 (reg: 0x74, val: 0x38)
00003036  | 72: WAIT n+1 (val: 3)
00003037  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000303A  | 54: YM2151 (reg: 0x74, val: 0x38)
0000303D  | 74: WAIT n+1 (val: 5)
0000303E  | 54: YM2151 (reg: 0x25, val: 0xFC)
00003041  | 54: YM2151 (reg: 0x75, val: 0x34)
00003044  | 75: WAIT n+1 (val: 6)
00003045  | 54: YM2151 (reg: 0x26, val: 0xFC)
00003048  | 54: YM2151 (reg: 0x76, val: 0x38)
0000304B  | 71: WAIT n+1 (val: 2)
0000304C  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000304F  | 54: YM2151 (reg: 0x74, val: 0x38)
00003052  | 54: YM2151 (reg: 0x25, val: 0xFC)
00003055  | 54: YM2151 (reg: 0x75, val: 0x34)
00003058  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000305B  | 54: YM2151 (reg: 0x76, val: 0x38)
0000305E  | 61: WAIT (val: 568)
00003061  | 54: YM2151 (reg: 0x2C, val: 0x6C)
00003064  | 54: YM2151 (reg: 0x34, val: 0xAC)
00003067  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000306A  | 54: YM2151 (reg: 0x74, val: 0x38)
0000306D  | 54: YM2151 (reg: 0x24, val: 0xFC)
00003070  | 54: YM2151 (reg: 0x74, val: 0x38)
00003073  | 72: WAIT n+1 (val: 3)
00003074  | 54: YM2151 (reg: 0x24, val: 0xFC)
00003077  | 54: YM2151 (reg: 0x74, val: 0x3E)
0000307A  | 74: WAIT n+1 (val: 5)
0000307B  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000307E  | 54: YM2151 (reg: 0x75, val: 0x34)
00003081  | 74: WAIT n+1 (val: 5)
00003082  | 54: YM2151 (reg: 0x26, val: 0xFC)
00003085  | 54: YM2151 (reg: 0x76, val: 0x38)
00003088  | 70: WAIT n+1 (val: 1)
00003089  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000308C  | 54: YM2151 (reg: 0x74, val: 0x3E)
0000308F  | 54: YM2151 (reg: 0x25, val: 0xFC)
00003092  | 54: YM2151 (reg: 0x75, val: 0x34)
00003095  | 54: YM2151 (reg: 0x26, val: 0xFC)
00003098  | 54: YM2151 (reg: 0x76, val: 0x38)
0000309B  | 61: WAIT (val: 571)
0000309E  | 54: YM2151 (reg: 0x24, val: 0xFC)
000030A1  | 54: YM2151 (reg: 0x74, val: 0x3E)
000030A4  | 54: YM2151 (reg: 0x24, val: 0xFC)
000030A7  | 54: YM2151 (reg: 0x74, val: 0x3E)
000030AA  | 72: WAIT n+1 (val: 3)
000030AB  | 54: YM2151 (reg: 0x24, val: 0xFC)
000030AE  | 54: YM2151 (reg: 0x74, val: 0x3E)
000030B1  | 74: WAIT n+1 (val: 5)
000030B2  | 54: YM2151 (reg: 0x25, val: 0xFC)
000030B5  | 54: YM2151 (reg: 0x75, val: 0x34)
000030B8  | 74: WAIT n+1 (val: 5)
000030B9  | 54: YM2151 (reg: 0x26, val: 0xFC)
000030BC  | 54: YM2151 (reg: 0x76, val: 0x38)
000030BF  | 72: WAIT n+1 (val: 3)
000030C0  | 54: YM2151 (reg: 0x24, val: 0xFC)
000030C3  | 54: YM2151 (reg: 0x74, val: 0x3E)
000030C6  | 54: YM2151 (reg: 0x25, val: 0xFC)
000030C9  | 54: YM2151 (reg: 0x75, val: 0x34)
000030CC  | 54: YM2151 (reg: 0x26, val: 0xFC)
000030CF  | 54: YM2151 (reg: 0x76, val: 0x38)
000030D2  | 61: WAIT (val: 568)
000030D5  | 54: YM2151 (reg: 0x2C, val: 0x6C)
000030D8  | 54: YM2151 (reg: 0x34, val: 0x74)
000030DB  | 54: YM2151 (reg: 0x24, val: 0xFC)
000030DE  | 54: YM2151 (reg: 0x74, val: 0x3E)
000030E1  | 54: YM2151 (reg: 0x24, val: 0xFC)
000030E4  | 54: YM2151 (reg: 0x74, val: 0x3E)
000030E7  | 72: WAIT n+1 (val: 3)
000030E8  | 54: YM2151 (reg: 0x24, val: 0xFC)
000030EB  | 54: YM2151 (reg: 0x74, val: 0x3E)
000030EE  | 74: WAIT n+1 (val: 5)
000030EF  | 54: YM2151 (reg: 0x25, val: 0xFC)
000030F2  | 54: YM2151 (reg: 0x75, val: 0x38)
000030F5  | 75: WAIT n+1 (val: 6)
000030F6  | 54: YM2151 (reg: 0x26, val: 0xFC)
000030F9  | 54: YM2151 (reg: 0x76, val: 0x38)
000030FC  | 71: WAIT n+1 (val: 2)
000030FD  | 54: YM2151 (reg: 0x24, val: 0xFC)
00003100  | 54: YM2151 (reg: 0x74, val: 0x3E)
00003103  | 54: YM2151 (reg: 0x25, val: 0xFC)
00003106  | 54: YM2151 (reg: 0x75, val: 0x38)
00003109  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000310C  | 54: YM2151 (reg: 0x76, val: 0x38)
0000310F  | 61: WAIT (val: 568)
00003112  | 54: YM2151 (reg: 0x24, val: 0xFC)
00003115  | 54: YM2151 (reg: 0x74, val: 0x3E)
00003118  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000311B  | 54: YM2151 (reg: 0x74, val: 0x3E)
0000311E  | 72: WAIT n+1 (val: 3)
0000311F  | 54: YM2151 (reg: 0x24, val: 0xFC)
00003122  | 54: YM2151 (reg: 0x74, val: 0x3E)
00003125  | 74: WAIT n+1 (val: 5)
00003126  | 54: YM2151 (reg: 0x25, val: 0xFC)
00003129  | 54: YM2151 (reg: 0x75, val: 0x38)
0000312C  | 74: WAIT n+1 (val: 5)
0000312D  | 54: YM2151 (reg: 0x26, val: 0xFC)
00003130  | 54: YM2151 (reg: 0x76, val: 0x38)
00003133  | 71: WAIT n+1 (val: 2)
00003134  | 54: YM2151 (reg: 0x24, val: 0xFC)
00003137  | 54: YM2151 (reg: 0x74, val: 0x3E)
0000313A  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000313D  | 54: YM2151 (reg: 0x75, val: 0x38)
00003140  | 54: YM2151 (reg: 0x26, val: 0xFC)
00003143  | 54: YM2151 (reg: 0x76, val: 0x38)
00003146  | 61: WAIT (val: 570)
00003149  | 54: YM2151 (reg: 0x2C, val: 0x6C)
0000314C  | 54: YM2151 (reg: 0x34, val: 0x3C)
0000314F  | 54: YM2151 (reg: 0x24, val: 0xFC)
00003152  | 54: YM2151 (reg: 0x74, val: 0x3E)
00003155  | 54: YM2151 (reg: 0x24, val: 0xFC)
00003158  | 54: YM2151 (reg: 0x74, val: 0x3E)
0000315B  | 72: WAIT n+1 (val: 3)
0000315C  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000315F  | 54: YM2151 (reg: 0x74, val: 0x3E)
